brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
26548,Emfogen,allopathic,emfogentablet10-mg,Tablet,Empagliflozin,10 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(20's pack: ৳ 500.00),",(20's pack: ৳ 500.00)
4632,Emezin Plus,allopathic,emezin-plustablet25-mg50-mg,Tablet,Meclizine + Pyridoxine,25 mg+50 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
4613,Emezin,allopathic,emezintablet50-mg,Tablet,Meclizine Hydrochloride,50 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(50's pack: ৳ 125.00),",(50's pack: ৳ 125.00)
23029,Emez,allopathic,emezcapsule-delayed-release40-mg,Capsule (Delayed Release),Omeprazole,40 mg,Edruc Limited,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
1812,Emez,allopathic,emezcapsule-delayed-release20-mg,Capsule (Delayed Release),Omeprazole,20 mg,Edruc Limited,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
27594,Emestop,allopathic,emestopcapsule125-mg,Capsule,Aprepitant,125 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 150.00,(4's pack: ৳ 600.00),",(4's pack: ৳ 600.00)
985,Emestop,allopathic,emestopcapsule40-mg,Capsule,Aprepitant,40 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(4's pack: ৳ 200.00),",(4's pack: ৳ 200.00)
23191,Emeset,allopathic,emesetoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Veritas Pharmaceuticals Ltd.,50 ml bottle: ৳ 45.14,
23190,Emeset,allopathic,emesettablet8-mg,Tablet,Ondansetron,8 mg,Veritas Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
23182,Emeren,allopathic,emerenoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Renata Limited,50 ml bottle: ৳ 30.00,
4726,Emeren,allopathic,emerenimiv-injection8-mg4-ml,IM/IV Injection,Ondansetron,8 mg/4 ml,Renata Limited,"4 ml ampoule: ৳ 32.00,(5's pack: ৳ 160.00),",(5's pack: ৳ 160.00)
4725,Emeren,allopathic,emerentablet8-mg,Tablet,Ondansetron,8 mg,Renata Limited,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
4724,Emeren,allopathic,emerentablet4-mg,Tablet,Ondansetron,4 mg,Renata Limited,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
29488,Emer,allopathic,emerinjection200-mgml,Injection,Phenobarbital,200 mg/ml,Opsonin Pharma Ltd.,"1 ml ampoule: ৳ 16.05,(5's pack: ৳ 80.25),",(5's pack: ৳ 80.25)
4958,Emer,allopathic,emertablet30-mg,Tablet,Phenobarbital,30 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 0.78,(100's pack: ৳ 78.00),",(100's pack: ৳ 78.00)
4959,Emer,allopathic,emertablet60-mg,Tablet,Phenobarbital,60 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 1.14,(100's pack: ৳ 114.00),",(100's pack: ৳ 114.00)
4960,Emer,allopathic,emeroral-solution20-mg5-ml,Oral Solution,Phenobarbital,20 mg/5 ml,Opsonin Pharma Ltd.,100 ml bottle: ৳ 57.32,
1994,Emep,allopathic,emepiv-injection40-mgvial,IV Injection,Esomeprazole,40 mg/vial,Aristopharma Ltd.,40 mg vial: ৳ 90.00,
1993,Emep,allopathic,emepcapsule-delayed-release40-mg,Capsule (Delayed Release),Esomeprazole,40 mg,Aristopharma Ltd.,"Unit Price: ৳ 9.00,(40's pack: ৳ 360.00),",(40's pack: ৳ 360.00)
1991,Emep,allopathic,emeptablet-enteric-coated20-mg,Tablet (Enteric Coated),Esomeprazole,20 mg,Aristopharma Ltd.,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
1992,Emep,allopathic,emepcapsule-delayed-release20-mg,Capsule (Delayed Release),Esomeprazole,20 mg,Aristopharma Ltd.,"Unit Price: ৳ 7.00,(60's pack: ৳ 420.00),",(60's pack: ৳ 420.00)
4631,Emenil Plus,allopathic,emenil-plustablet25-mg50-mg,Tablet,Meclizine + Pyridoxine,25 mg+50 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
29487,Emend,allopathic,emendcapsule125-mg,Capsule,Aprepitant,125 mg,Opsonin Pharma Ltd.,Unit Price: ৳ 150.00,
984,Emend,allopathic,emendcapsule40-mg,Capsule,Aprepitant,40 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 45.13,(10's pack: ৳ 451.30),",(10's pack: ৳ 451.30)
4630,Emego Plus,allopathic,emego-plustablet25-mg50-mg,Tablet,Meclizine + Pyridoxine,25 mg+50 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 3.00,(50's pack: ৳ 150.00),",(50's pack: ৳ 150.00)
29977,Emedox,allopathic,emedoxtablet-extended-release20-mg20-mg,Tablet (Extended Release),Pyridoxine Hydrochloride + Doxylamine Succinate,20 mg+20 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
10381,Ace,allopathic,acepediatric-drops80-mgml,Pediatric Drops,Paracetamol,80 mg/ml,Square Pharmaceuticals Ltd.,30 ml bottle: ৳ 20.70,
30161,Emixef,allopathic,emixeftablet200-mg,Tablet,Cefixime Trihydrate,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
7552,Emixef,allopathic,emixefcapsule200-mg,Capsule,Cefixime Trihydrate,200 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
7554,Emixef,allopathic,emixefpowder-for-suspension100-mg5-ml,Powder for Suspension,Cefixime Trihydrate,100 mg/5 ml,Incepta Pharmaceuticals Ltd.,"30 ml bottle: ৳ 130.00,40 ml bottle: ৳ 170.00,50 ml bottle: ৳ 210.00,75 ml bottle: ৳ 240.00",
26201,Emixef,allopathic,emixefpediatric-drops25-mgml,Pediatric Drops,Cefixime Trihydrate,25 mg/ml,Incepta Pharmaceuticals Ltd.,21 ml bottle: ৳ 100.00,
7553,Emixef,allopathic,emixefcapsule400-mg,Capsule,Cefixime Trihydrate,400 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
27804,Emitof,allopathic,emitoftablet8-mg,Tablet,Ondansetron,8 mg,Rangs Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
27803,Emitof,allopathic,emitoftablet4-mg,Tablet,Ondansetron,4 mg,Rangs Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
27436,Emiteron,allopathic,emiterontablet8-mg,Tablet,Ondansetron,8 mg,Premier Pharmaceuticals Ltd.,"Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",(30's pack: ৳ 270.00)
4677,Emitab,allopathic,emitabtablet5-mg,Tablet,Prochlorperazine Maleate,5 mg,Sonear Laboratories Ltd.,"Unit Price: ৳ 0.38,(100's pack: ৳ 38.00),",(100's pack: ৳ 38.00)
4732,Emiston,allopathic,emistonimiv-injection8-mg4-ml,IM/IV Injection,Ondansetron,8 mg/4 ml,Ibn Sina Pharmaceuticals Ltd.,"4 ml ampoule: ৳ 25.00,(5's pack: ৳ 125.00),",(5's pack: ৳ 125.00)
4731,Emiston,allopathic,emistontablet8-mg,Tablet,Ondansetron,8 mg,Ibn Sina Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
23152,Emiston,allopathic,emistonoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Ibn Sina Pharmaceuticals Ltd.,50 ml bottle: ৳ 50.00,
4727,Emistat,allopathic,emistatflash-tablet4-mg,Flash Tablet,Ondansetron,4 mg,Healthcare Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
4728,Emistat,allopathic,emistattablet8-mg,Tablet,Ondansetron,8 mg,Healthcare Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(50's pack: ৳ 550.00),",(50's pack: ৳ 550.00)
4729,Emistat,allopathic,emistatimiv-injection8-mg4-ml,IM/IV Injection,Ondansetron,8 mg/4 ml,Healthcare Pharmaceuticals Ltd.,"4 ml ampoule: ৳ 32.00,(10's pack: ৳ 320.00),",(10's pack: ৳ 320.00)
4730,Emistat,allopathic,emistatoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Healthcare Pharmaceuticals Ltd.,50 ml bottle: ৳ 50.00,
29351,Emistat,allopathic,emistatflash-tablet8-mg,Flash Tablet,Ondansetron,8 mg,Healthcare Pharmaceuticals Ltd.,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",(30's pack: ৳ 330.00)
27850,Emiset,allopathic,emisettablet8-mg,Tablet,Ondansetron,8 mg,Alco Pharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
27851,Emiset,allopathic,emisetoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Alco Pharma Ltd.,50 ml bottle: ৳ 45.00,
28729,Emirest,allopathic,emirestdispersible-tablet4-mg,Dispersible Tablet,Ondansetron,4 mg,Pharmasia Limited,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
28730,Emirest,allopathic,emirestoral-solution4-mg5-ml,Oral Solution,Ondansetron,4 mg/5 ml,Pharmasia Limited,50 ml bottle: ৳ 44.00,
18894,Emiprox DS,allopathic,emiprox-dspowder-for-suspension80-mg5-ml,Powder for Suspension,Cefpodoxime Proxetil,80 mg/5 ml,Virgo Pharmaceuticals Ltd.,50 ml bottle: ৳ 170.00,
18893,Emiprox,allopathic,emiproxpowder-for-suspension40-mg5-ml,Powder for Suspension,Cefpodoxime Proxetil,40 mg/5 ml,Virgo Pharmaceuticals Ltd.,50 ml bottle: ৳ 90.00,
28870,Emijoy,allopathic,emijoytablet125-mg5-mg,Tablet,Amitriptyline Hydrochloride + Chlordiazepoxide,12.5 mg+5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
1580,Emidom,allopathic,emidomoral-suspension5-mg5-ml,Oral Suspension,Domperidone Maleate,5 mg/5 ml,Somatec Pharmaceuticals Ltd.,60 ml bottle: ৳ 28.11,
1579,Emidom,allopathic,emidomtablet10-mg,Tablet,Domperidone Maleate,10 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 2.50,(100's pack: ৳ 250.00),",(100's pack: ৳ 250.00)
26875,Emidom,allopathic,emidompediatric-drops5-mgml,Pediatric Drops,Domperidone Maleate,5 mg/ml,Somatec Pharmaceuticals Ltd.,15 ml drop: ৳ 20.00,
32693,Emicort,allopathic,emicortimia-injection40-mgml,IM/IA Injection,Triamcinolone Acetonide (Injection),40 mg/ml,Ethical Drug Ltd.,"1 ml vial: ৳ 60.00,(3's pack: ৳ 180.00),",(3's pack: ৳ 180.00)
31445,Emglif,allopathic,emgliftablet25-mg,Tablet,Empagliflozin,25 mg,Orion Pharma Ltd.,"Unit Price: ৳ 45.00,(10's pack: ৳ 450.00),",(10's pack: ৳ 450.00)
31444,Emglif,allopathic,emgliftablet10-mg,Tablet,Empagliflozin,10 mg,Orion Pharma Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
10380,Ace,allopathic,aceoral-suspension120-mg5-ml,Oral Suspension,Paracetamol,120 mg/5 ml,Square Pharmaceuticals Ltd.,60 ml bottle: ৳ 20.70,
28076,Emoxil,allopathic,emoxilcapsule250-mg,Capsule,Amoxicillin Trihydrate,250 mg,Ethical Drug Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
28077,Emoxil,allopathic,emoxilcapsule500-mg,Capsule,Amoxicillin Trihydrate,500 mg,Ethical Drug Ltd.,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",(50's pack: ৳ 300.00)
28079,Emoxil,allopathic,emoxilpowder-for-suspension125-mg5-ml,Powder for Suspension,Amoxicillin Trihydrate,125 mg/5 ml,Ethical Drug Ltd.,100 ml bottle: ৳ 47.00,
28078,Emoxil,allopathic,emoxilpediatric-drops125-mg125-ml,Pediatric Drops,Amoxicillin Trihydrate,125 mg/1.25 ml,Ethical Drug Ltd.,15 ml bottle: ৳ 28.00,
16854,Emox-C,allopathic,emox-ctablet250-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,250 mg+125 mg,Edruc Limited,"Unit Price: ৳ 20.00,(18's pack: ৳ 360.00),",(18's pack: ৳ 360.00)
16855,Emox-C,allopathic,emox-ctablet500-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,500 mg+125 mg,Edruc Limited,"Unit Price: ৳ 25.00,(18's pack: ৳ 450.00),",(18's pack: ৳ 450.00)
11111,Emov,allopathic,emovgel1-ww,Gel,Diclofenac Sodium,1% w/w,Edruc Limited,25 gm tube: ৳ 25.00,
26202,Emosoft,allopathic,emosoftointment5050,Ointment,White Soft Paraffin + Liquid Paraffin,50%+50%,Incepta Pharmaceuticals Ltd.,50 gm tube: ৳ 300.00,
31405,Emorivir,allopathic,emorivircapsule200-mg,Capsule,Molnupiravir,200 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(10's pack: ৳ 450.00),",(10's pack: ৳ 450.00)
1435,Emonium,allopathic,emoniumimiv-injection5-mg2-ml,IM/IV Injection,Tiemonium Methylsulphate,5 mg/2 ml,Beximco Pharmaceuticals Ltd.,"2 ml ampoule: ৳ 15.00,(5's pack: ৳ 75.00),",(5's pack: ৳ 75.00)
24954,Emonium,allopathic,emoniumtablet50-mg,Tablet,Tiemonium Methylsulphate,50 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(60's pack: ৳ 300.00),",(60's pack: ৳ 300.00)
29814,Emolent Plus,allopathic,emolent-pluscream10510,Cream,Light Liquid Paraffin + White Soft Paraffin + Glycerine,10%+5%+10%,Square Pharmaceuticals Ltd.,50 gm tube: ৳ 200.00,
21719,Emolent,allopathic,emolentlotion38,Lotion,White Soft Paraffin + Liquid Paraffin,3%+8%,Square Pharmaceuticals Ltd.,120 ml bottle: ৳ 250.00,
12747,Emolent,allopathic,emolentcream615,Cream,White Soft Paraffin + Liquid Paraffin,6%+15%,Square Pharmaceuticals Ltd.,25 gm tube: ৳ 100.30,
1434,Emogin,allopathic,emogintablet50-mg,Tablet,Tiemonium Methylsulphate,50 mg,Somatec Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
15316,Emodol,allopathic,emodolimiv-injection30-mgml,IM/IV Injection,Ketorolac Tromethamine,30 mg/ml,Jayson Pharmaceuticals Ltd.,"1 ml ampoule: ৳ 55.17,(5's pack: ৳ 275.85),",(5's pack: ৳ 275.85)
15314,Emodol,allopathic,emodoltablet10-mg,Tablet,Ketorolac Tromethamine,10 mg,Jayson Pharmaceuticals Ltd.,"Unit Price: ৳ 10.18,(20's pack: ৳ 203.60),",(20's pack: ৳ 203.60)
15443,Emodol,allopathic,emodolophthalmic-solution05,Ophthalmic Solution,Ketorolac Tromethamine (Ophthalmic),0.50%,Jayson Pharmaceuticals Ltd.,5 ml drop: ৳ 65.00,
1995,Emo-20,allopathic,emo-20tablet-enteric-coated20-mg,Tablet (Enteric Coated),Esomeprazole,20 mg,Pharmadesh Laboratories Ltd.,"Unit Price: ৳ 4.50,(30's pack: ৳ 135.00),",(30's pack: ৳ 135.00)
832,Emlon Plus,allopathic,emlon-plustablet5-mg50-mg,Tablet,Amlodipine Besilate + Atenolol,5 mg+50 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
30567,Emlon,allopathic,emlontablet10-mg,Tablet,Amlodipine Besilate,10 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
687,Emlon,allopathic,emlontablet5-mg,Tablet,Amlodipine Besilate,5 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
32477,Emlino,allopathic,emlinotablet10-mg5-mg,Tablet,Empagliflozin + Linagliptin,10 mg+5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
32478,Emlino,allopathic,emlinotablet25-mg5-mg,Tablet,Empagliflozin + Linagliptin,25 mg+5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
32614,Emjenta,allopathic,emjentatablet25-mg5-mg,Tablet,Empagliflozin + Linagliptin,25 mg+5 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
32613,Emjenta,allopathic,emjentatablet10-mg5-mg,Tablet,Empagliflozin + Linagliptin,10 mg+5 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
29030,Emjard M,allopathic,emjard-mtablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 15.00,(18's pack: ৳ 270.00),",(18's pack: ৳ 270.00)
29028,Emjard,allopathic,emjardtablet10-mg,Tablet,Empagliflozin,10 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(20's pack: ৳ 500.00),",(20's pack: ৳ 500.00)
29029,Emjard,allopathic,emjardtablet25-mg,Tablet,Empagliflozin,25 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
7555,Emixef DS,allopathic,emixef-dspowder-for-suspension200-mg5-ml,Powder for Suspension,Cefixime Trihydrate,200 mg/5 ml,Incepta Pharmaceuticals Ltd.,50 ml bottle: ৳ 280.00,
10377,Ace,allopathic,acetablet500-mg,Tablet,Paracetamol,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 0.80,(500's pack: ৳ 400.00),",(500's pack: ৳ 400.00)
8436,Emycin,allopathic,emycintablet250-mg,Tablet,Erythromycin (Oral),250 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 4.75,(50's pack: ৳ 237.50),",(50's pack: ৳ 237.50)
26725,Emurea,allopathic,emureacream25-ww,Cream,Urea (25%),25% w/w,Ziska Pharmaceuticals Ltd.,30 gm tube: ৳ 150.00,
29447,Emurea,allopathic,emureacream10-ww,Cream,Urea (10%),10% w/w,Ziska Pharmaceuticals Ltd.,30 gm tube: ৳ 75.00,
27852,Emulyt,allopathic,emulytsyrup15-mg5-ml,Syrup,Ambroxol Hydrochloride,15 mg/5 ml,Alco Pharma Ltd.,100 ml bottle: ৳ 45.14,
15514,Emprila,allopathic,emprilacream2525,Cream,Lidocaine + Prilocaine,2.5%+2.5%,UniMed UniHealth,"5 gm tube: ৳ 100.00,30 gm tube: ৳ 400.00",
31290,Empazin M,allopathic,empazin-mtablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,Delta Pharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
32582,Empazin L,allopathic,empazin-ltablet10-mg5-mg,Tablet,Empagliflozin + Linagliptin,10 mg+5 mg,Delta Pharma Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
32583,Empazin L,allopathic,empazin-ltablet25-mg5-mg,Tablet,Empagliflozin + Linagliptin,25 mg+5 mg,Delta Pharma Ltd.,"Unit Price: ৳ 35.00,(30's pack: ৳ 1,050.00),","(30's pack: ৳ 1,050.00)"
27768,Empazin,allopathic,empazintablet25-mg,Tablet,Empagliflozin,25 mg,Delta Pharma Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
23730,Empazin,allopathic,empazintablet10-mg,Tablet,Empagliflozin,10 mg,Delta Pharma Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
31386,Empavic,allopathic,empavictablet25-mg,Tablet,Empagliflozin,25 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 40.00,(30's pack: ৳ 1,200.00),","(30's pack: ৳ 1,200.00)"
31387,Empavic,allopathic,empavictablet10-mg,Tablet,Empagliflozin,10 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
30907,Empatab M,allopathic,empatab-mtablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
26203,Empatab,allopathic,empatabtablet10-mg,Tablet,Empagliflozin,10 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(10's pack: ৳ 250.00),",(10's pack: ৳ 250.00)
26204,Empatab,allopathic,empatabtablet25-mg,Tablet,Empagliflozin,25 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
31289,Emparol-M,allopathic,emparol-mtablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,Drug International Ltd.,"Unit Price: ৳ 15.00,(14's pack: ৳ 210.00),",(14's pack: ৳ 210.00)
27109,Emparol,allopathic,emparoltablet25-mg,Tablet,Empagliflozin,25 mg,Drug International Ltd.,"Unit Price: ৳ 40.00,(14's pack: ৳ 560.00),",(14's pack: ৳ 560.00)
27108,Emparol,allopathic,emparoltablet10-mg,Tablet,Empagliflozin,10 mg,Drug International Ltd.,"Unit Price: ৳ 25.00,(14's pack: ৳ 350.00),",(14's pack: ৳ 350.00)
28665,EmpaMet,allopathic,empamettablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
32577,Empalina,allopathic,empalinatablet10-mg5-mg,Tablet,Empagliflozin + Linagliptin,10 mg+5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(20's pack: ৳ 600.00),",(20's pack: ৳ 600.00)
32578,Empalina,allopathic,empalinatablet25-mg5-mg,Tablet,Empagliflozin + Linagliptin,25 mg+5 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(20's pack: ৳ 800.00),",(20's pack: ৳ 800.00)
29778,Empaglif-M,allopathic,empaglif-mtablet5-mg500-mg,Tablet,Empagliflozin + Metformin Hydrochloride,5 mg+500 mg,Aristopharma Ltd.,"Unit Price: ৳ 20.00,(30's pack: ৳ 600.00),",(30's pack: ৳ 600.00)
26417,Empaglif,allopathic,empagliftablet10-mg,Tablet,Empagliflozin,10 mg,Aristopharma Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
26418,Empaglif,allopathic,empagliftablet25-mg,Tablet,Empagliflozin,25 mg,Aristopharma Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
30440,Empadus,allopathic,empadustablet10-mg,Tablet,Empagliflozin,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 25.00,(14's pack: ৳ 350.00),",(14's pack: ৳ 350.00)
30441,Empadus,allopathic,empadustablet25-mg,Tablet,Empagliflozin,25 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 40.00,(14's pack: ৳ 560.00),",(14's pack: ৳ 560.00)
29159,Empadi,allopathic,empaditablet25-mg,Tablet,Empagliflozin,25 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(20's pack: ৳ 800.00),",(20's pack: ৳ 800.00)
29158,Empadi,allopathic,empaditablet10-mg,Tablet,Empagliflozin,10 mg,Pacific Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
17133,Empa,allopathic,empatablet10-mg,Tablet,Empagliflozin,10 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 25.00,(30's pack: ৳ 750.00),",(30's pack: ৳ 750.00)
17186,Empa,allopathic,empatablet25-mg,Tablet,Empagliflozin,25 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 50.00,(10's pack: ৳ 500.00),",(10's pack: ৳ 500.00)
33078,Accuzith,allopathic,accuzithpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,DBL Pharmaceuticals Ltd.,35 ml bottle: ৳ 170.00,
6003,Enegra,allopathic,enegratablet50-mg,Tablet,Sildenafil Citrate,50 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(4's pack: ৳ 120.00),",(4's pack: ৳ 120.00)
15017,Endoxan,allopathic,endoxantablet50-mg,Tablet,Cyclophosphamide,50 mg,Baxter,"Unit Price: ৳ 34.36,(50's pack: ৳ 1,718.00),","(50's pack: ৳ 1,718.00)"
15016,Endoxan,allopathic,endoxaniv-infusion1-gmvial,IV Infusion,Cyclophosphamide,1 gm/vial,Baxter,1 gm vial: ৳ 982.38,
15015,Endoxan,allopathic,endoxaniv-infusion500-mgvial,IV Infusion,Cyclophosphamide,500 mg/vial,Baxter,500 mg vial: ৳ 521.76,
15014,Endoxan,allopathic,endoxaniv-infusion200-mgvial,IV Infusion,Cyclophosphamide,200 mg/vial,Baxter,200 mg vial: ৳ 222.63,
29402,Endosis,allopathic,endosistablet2-mg,Tablet,Dienogest,2 mg,Eskayef Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(10's pack: ৳ 400.00),",(10's pack: ৳ 400.00)
15180,Endofree,allopathic,endofreetablet25-mg,Tablet,Letrozole,2.5 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 40.00,(5's pack: ৳ 200.00),",(5's pack: ৳ 200.00)
8872,Endamycin,allopathic,endamycincapsule300-mg,Capsule,Clindamycin,300 mg,Euro Pharma Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
8871,Endamycin,allopathic,endamycincapsule150-mg,Capsule,Clindamycin,150 mg,Euro Pharma Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
