brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
12070,Axodin,allopathic,axodintablet60-mg,Tablet,Fexofenadine Hydrochloride,60 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(50's pack: ৳ 250.00),",(50's pack: ৳ 250.00)
32004,Axlovir,allopathic,axlovirtablet150-mg100-mg,Tablet,Nirmatrelvir + Ritonavir,150 mg+100 mg,Square Pharmaceuticals Ltd.,"3 tablet combipack: ৳ 1,600.00",
26000,Axinix,allopathic,axinixtablet5-mg,Tablet,Axitinib,5 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 1,000.00,(60's pack: ৳ 60,000.00),","(60's pack: ৳ 60,000.00)"
26001,Axinix,allopathic,axinixtablet1-mg,Tablet,Axitinib,1 mg,Beacon Pharmaceuticals Ltd.,"Unit Price: ৳ 500.00,(180's pack: ৳ 90,000.00),","(180's pack: ৳ 90,000.00)"
28231,Axinat-F,allopathic,axinat-finhaler25-mcg125-mcgpuff,Inhaler,Salmeterol + Fluticasone Propionate,(25 mcg+125 mcg)/puff,ACME Laboratories Ltd.,120 metered doses: ৳ 577.16,
28232,Axinat-F,allopathic,axinat-finhaler25-mcg250-mcgpuff,Inhaler,Salmeterol + Fluticasone Propionate,(25 mcg+250 mcg)/puff,ACME Laboratories Ltd.,120 metered doses: ৳ 752.83,
28230,Axinat,allopathic,axinatinhaler25-mcgpuff,Inhaler,Salmeterol Xinafoate,25 mcg/puff,ACME Laboratories Ltd.,"200 metered doses: ৳ 191.29,120 metered doses: ৳ 125.00",
16771,Actrapid FlexPen,allopathic,actrapid-flexpensc-injection100-iuml,SC Injection,Insulin Human [Fast-Acting],100 IU/ml,Novo Nordisk Pharma (Pvt.) Ltd,"3 ml flexpen: ৳ 421.00,(5's pack: ৳ 2,105.00),","(5's pack: ৳ 2,105.00)"
26699,Actrapid,allopathic,actrapidsc-injection100-iuml,SC Injection,Insulin Human [Fast-Acting],100 IU/ml,Eskayef Pharmaceuticals Ltd.,10 ml vial: ৳ 415.00,
8570,Azexia,allopathic,azexiapowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Pharmasia Limited,"20 ml bottle: ৳ 95.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 185.00",
8569,Azexia,allopathic,azexiatablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Pharmasia Limited,"Unit Price: ৳ 34.00,(20's pack: ৳ 680.00),",(20's pack: ৳ 680.00)
4218,Azepam,allopathic,azepamtablet5-mg,Tablet,Diazepam,5 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 0.69,(50's pack: ৳ 34.50),,Unit Price: ৳ 0.69,(200's pack: ৳ 138.00),","(50's pack: ৳ 34.50),(200's pack: ৳ 138.00)"
32269,Azelto,allopathic,azeltocapsule100-mg,Capsule,Naftidrofuryl Oxalate,100 mg,Ziska Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(32's pack: ৳ 384.00),",(32's pack: ৳ 384.00)
31214,Azelta,allopathic,azeltanasal-spray137-mcgspray,Nasal Spray,Azelastine Hydrochloride (Nasal Spray),137 mcg/spray,Opso Saline Ltd.,120 metered sprays: ৳ 180.54,
12771,Azelec,allopathic,azeleccream20,Cream,Azelaic Acid,20%,ACME Laboratories Ltd.,10 gm tube: ৳ 75.51,
30403,Azelast,allopathic,azelastnasal-spray137-mcgspray,Nasal Spray,Azelastine Hydrochloride (Nasal Spray),137 mcg/spray,Incepta Pharmaceuticals Ltd.,120 metered sprays: ৳ 180.00,
31149,Azeflu,allopathic,azeflunasal-spray137-mcg50-mcgspray,Nasal Spray,Azelastine Hydrochloride + Fluticasone Propionate,(137 mcg+50 mcg)/spray,Opso Saline Ltd.,120 metered sprays: ৳ 320.00,
25622,Azee,allopathic,azeepowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Guardian Healthcare Ltd.,"15 ml bottle: ৳ 85.00,35 ml bottle: ৳ 135.00",
25623,Azee,allopathic,azeetablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Guardian Healthcare Ltd.,"Unit Price: ৳ 30.10,(12's pack: ৳ 361.20),",(12's pack: ৳ 361.20)
16188,Azecol,allopathic,azecoleye-capsule,Eye Capsule,"Vitamin C, Vitamin E, Lutein, Copper & Zinc",,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(32's pack: ৳ 320.00),",(32's pack: ৳ 320.00)
25662,Azebac,allopathic,azebactablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,S.N. Pharmaceutical Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
28397,Azbec,allopathic,azbecinhaler100-mcgpuff,Inhaler,Beclomethasone Dipropionate (Inhaler),100 mcg/puff,Eskayef Pharmaceuticals Ltd.,200 metered doses: ৳ 270.00,
28398,Azbec,allopathic,azbecinhaler250-mcgpuff,Inhaler,Beclomethasone Dipropionate (Inhaler),250 mcg/puff,Eskayef Pharmaceuticals Ltd.,200 metered doses: ৳ 320.00,
8567,Azasite,allopathic,azasitetablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Sharif Pharmaceuticals Ltd.,"Unit Price: ৳ 35.11,(12's pack: ৳ 421.32),",(12's pack: ৳ 421.32)
8568,Azasite,allopathic,azasitepowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Sharif Pharmaceuticals Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 200.00",
22558,Azapin,allopathic,azapintablet15-mg,Tablet,Mirtazapine,15 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
8565,Azaltic,allopathic,azaltictablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
8566,Azaltic,allopathic,azalticpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,NIPRO JMI Pharma Ltd.,"15 ml bottle: ৳ 85.00,35 ml bottle: ৳ 130.39",
8564,Azalid,allopathic,azalidpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Orion Pharma Ltd.,"15 ml bottle: ৳ 85.58,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 185.00",
8563,Azalid,allopathic,azalidtablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Orion Pharma Ltd.,"Unit Price: ৳ 35.11,(12's pack: ৳ 421.32),",(12's pack: ৳ 421.32)
8562,Azalid,allopathic,azalidcapsule250-mg,Capsule,Azithromycin Dihydrate,250 mg,Orion Pharma Ltd.,"Unit Price: ৳ 25.00,(8's pack: ৳ 200.00),",(8's pack: ৳ 200.00)
8558,AZ,allopathic,azcapsule250-mg,Capsule,Azithromycin Dihydrate,250 mg,Aristopharma Ltd.,"Unit Price: ৳ 25.00,(8's pack: ৳ 200.00),",(8's pack: ৳ 200.00)
8561,AZ,allopathic,azpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Aristopharma Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 200.00",
8559,AZ,allopathic,azcapsule500-mg,Capsule,Azithromycin Dihydrate,500 mg,Aristopharma Ltd.,"Unit Price: ৳ 35.00,(8's pack: ৳ 280.00),",(8's pack: ৳ 280.00)
15690,AZ,allopathic,azophthalmic-solution1,Ophthalmic Solution,Azithromycin Dihydrate (Ophthalmic),1%,Aristopharma Ltd.,2.5 ml drop: ৳ 120.00,
25589,AZ,allopathic,aztablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Aristopharma Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
25588,AZ,allopathic,aztablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Aristopharma Ltd.,"Unit Price: ৳ 25.00,(10's pack: ৳ 250.00),",(10's pack: ৳ 250.00)
25521,Axsol,allopathic,axsolsyrup15-mg5-ml,Syrup,Ambroxol Hydrochloride,15 mg/5 ml,Nipa Pharmaceuticals Ltd.,100 ml bottle: ৳ 40.00,
32494,Axovit,allopathic,axovittablet100-mg200-mg200-mcg,Tablet,"Vitamin B1, B6 & B12",100 mg+200 mg+200 mcg,Doctor TIMS Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
26700,Actrapid,allopathic,actrapidsc-injection40-iuml,SC Injection,Insulin Human [Fast-Acting],40 IU/ml,Eskayef Pharmaceuticals Ltd.,10 ml vial: ৳ 268.00,
8590,Azin,allopathic,azintablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 35.11,(12's pack: ৳ 421.32),",(12's pack: ৳ 421.32)
8592,Azin,allopathic,azinpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,ACME Laboratories Ltd.,"15 ml bottle: ৳ 95.29,30 ml bottle: ৳ 140.42,50 ml bottle: ৳ 185.56",
8591,Azin,allopathic,azincapsule250-mg,Capsule,Azithromycin Dihydrate,250 mg,ACME Laboratories Ltd.,"Unit Price: ৳ 25.08,(6's pack: ৳ 150.48),",(6's pack: ৳ 150.48)
8588,Azimon,allopathic,azimontablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Monicopharma Ltd.,"Unit Price: ৳ 35.00,(8's pack: ৳ 280.00),",(8's pack: ৳ 280.00)
8589,Azimon,allopathic,azimonpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Monicopharma Ltd.,"15 ml bottle: ৳ 90.00,30 ml bottle: ৳ 130.00",
8586,Azimex,allopathic,azimextablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Drug International Ltd.,"Unit Price: ৳ 35.15,(10's pack: ৳ 351.50),",(10's pack: ৳ 351.50)
8585,Azimex,allopathic,azimextablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Drug International Ltd.,"Unit Price: ৳ 25.10,(10's pack: ৳ 251.00),",(10's pack: ৳ 251.00)
8587,Azimex,allopathic,azimexpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Drug International Ltd.,"15 ml bottle: ৳ 95.00,30 ml bottle: ৳ 140.00,50 ml bottle: ৳ 200.00",
8584,Azimete,allopathic,azimetepowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Medimet Pharmaceuticals Ltd.,"15 ml bottle: ৳ 85.00,30 ml bottle: ৳ 130.00",
8583,Azimete,allopathic,azimetetablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(4's pack: ৳ 120.00),",(4's pack: ৳ 120.00)
33168,Azilpres Plus,allopathic,azilpres-plustablet40-mg125-mg,Tablet,Azilsartan Medoxomil + Chlorthalidone,40 mg+12.5 mg,Incepta Pharmaceuticals Ltd.,Unit Price: ৳ 22.00,
33167,Azilpres,allopathic,azilprestablet80-mg,Tablet,Azilsartan Medoxomil,80 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 22.00,(20's pack: ৳ 440.00),",(20's pack: ৳ 440.00)
33046,Azilpres,allopathic,azilprestablet40-mg,Tablet,Azilsartan Medoxomil,40 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
8580,Azilit,allopathic,azilitpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Desh Pharmaceuticals Ltd.,"15 ml bottle: ৳ 85.00,30 ml bottle: ৳ 160.00",
8579,Azilit,allopathic,azilittablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Desh Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(3's pack: ৳ 105.00),",(3's pack: ৳ 105.00)
8577,Azilab,allopathic,azilabtablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 50.15,(6's pack: ৳ 300.87),",(6's pack: ৳ 300.87)
8578,Azilab,allopathic,azilabpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Labaid Pharma Ltd.,"15 ml bottle: ৳ 115.00,35 ml bottle: ৳ 165.50,50 ml bottle: ৳ 216.00",
25642,Azikil,allopathic,azikilpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,One Pharma Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 200.00",
25643,Azikil,allopathic,azikiltablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,One Pharma Ltd.,"Unit Price: ৳ 35.00,(8's pack: ৳ 280.00),,Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),","(8's pack: ৳ 280.00),(12's pack: ৳ 420.00)"
25618,Aziget,allopathic,azigetpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Get Well Limited,"15 ml bottle: ৳ 85.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 185.00",
25619,Aziget,allopathic,azigettablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Get Well Limited,Unit Price: ৳ 34.00,
8572,Azicin,allopathic,azicincapsule500-mg,Capsule,Azithromycin Dihydrate,500 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 35.00,(6's pack: ৳ 210.00),",(6's pack: ৳ 210.00)
8576,Azicin,allopathic,azicinpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Opsonin Pharma Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 200.00",
8571,Azicin,allopathic,azicincapsule250-mg,Capsule,Azithromycin Dihydrate,250 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 25.00,(6's pack: ৳ 150.00),",(6's pack: ৳ 150.00)
8573,Azicin,allopathic,azicintablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 25.00,(7's pack: ৳ 175.00),",(7's pack: ৳ 175.00)
8574,Azicin,allopathic,azicintablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 35.00,(7's pack: ৳ 245.00),",(7's pack: ৳ 245.00)
15695,Azicin,allopathic,azicinophthalmic-solution1,Ophthalmic Solution,Azithromycin Dihydrate (Ophthalmic),1%,Opsonin Pharma Ltd.,2.5 ml drop: ৳ 120.00,
8575,Azicin,allopathic,azicinpowder-for-suspension1-gmsachet,Powder for Suspension,Azithromycin Dihydrate,1 gm/Sachet,Opsonin Pharma Ltd.,"1 gm sachet: ৳ 80.00,(5's pack: ৳ 400.00),",(5's pack: ৳ 400.00)
8598,Azi S,allopathic,azi-stablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Seema Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(6's pack: ৳ 180.00),",(6's pack: ৳ 180.00)
8599,Azi S,allopathic,azi-spowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Seema Pharmaceuticals Ltd.,15 ml bottle: ৳ 100.00,
5566,Actose,allopathic,actosetablet15-mg,Tablet,Pioglitazone,15 mg,UniMed UniHealth,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
25596,Azithrocin,allopathic,azithrocintablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(10's pack: ৳ 250.00),",(10's pack: ৳ 250.00)
8608,Azithrocin,allopathic,azithrocinpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Beximco Pharmaceuticals Ltd.,"15 ml bottle: ৳ 85.00,30 ml bottle: ৳ 130.00,50 ml bottle: ৳ 185.00",
8607,Azithrocin,allopathic,azithrocintablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(9's pack: ৳ 315.00),",(9's pack: ৳ 315.00)
8606,Azithrocin,allopathic,azithrocincapsule250-mg,Capsule,Azithromycin Dihydrate,250 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(10's pack: ৳ 250.00),",(10's pack: ৳ 250.00)
8609,Azithrocin,allopathic,azithrociniv-infusion500-mgvial,IV Infusion,Azithromycin Dihydrate,500 mg/vial,Beximco Pharmaceuticals Ltd.,500 mg vial: ৳ 460.00,
8605,Azithro,allopathic,azithropowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Astra Biopharmaceuticals Ltd.,15 ml bottle: ৳ 85.00,
8604,Azithro,allopathic,azithrotablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Astra Biopharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(6's pack: ৳ 180.00),",(6's pack: ৳ 180.00)
25591,Azithro,allopathic,azithrotablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Astra Biopharmaceuticals Ltd.,Unit Price: ৳ 20.00,
25621,Azithral,allopathic,azithralpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Globex Pharmaceuticals Ltd.,"15 ml bottle: ৳ 85.00,30 ml bottle: ৳ 130.00,50 ml bottle: ৳ 185.00",
25620,Azithral,allopathic,azithraltablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Globex Pharmaceuticals Ltd.,Unit Price: ৳ 30.00,
8603,Azithin,allopathic,azithinpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Chemist Laboratories  Ltd.,"15 ml bottle: ৳ 85.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 180.00",
8602,Azithin,allopathic,azithintablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
8601,Azitel,allopathic,azitelpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Cosmic Pharma Ltd.,"15 ml bottle: ৳ 85.00,30 ml bottle: ৳ 130.00",
8600,Azitel,allopathic,azitelcapsule500-mg,Capsule,Azithromycin Dihydrate,500 mg,Cosmic Pharma Ltd.,"Unit Price: ৳ 35.00,(8's pack: ৳ 280.00),",(8's pack: ৳ 280.00)
27379,Azitac,allopathic,azitactablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,United Pharmaceuticals Ltd.,"Unit Price: ৳ 30.24,(6's pack: ৳ 181.42),",(6's pack: ৳ 181.42)
27380,Azitac,allopathic,azitacpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,United Pharmaceuticals Ltd.,"15 ml bottle: ৳ 80.55,35 ml bottle: ৳ 130.87",
30627,Azistar,allopathic,azistartablet80-mg,Tablet,Azilsartan Medoxomil,80 mg,Aristopharma Ltd.,Unit Price: ৳ 22.00,
30626,Azistar,allopathic,azistartablet40-mg,Tablet,Azilsartan Medoxomil,40 mg,Aristopharma Ltd.,Unit Price: ৳ 12.00,
29291,Azisan Plus,allopathic,azisan-plustablet40-mg125-mg,Tablet,Azilsartan Medoxomil + Chlorthalidone,40 mg+12.5 mg,Renata Limited,"Unit Price: ৳ 22.00,(10's pack: ৳ 220.00),,Unit Price: ৳ 22.00,(20's pack: ৳ 440.00),","(10's pack: ৳ 220.00),(20's pack: ৳ 440.00)"
16322,Azisan,allopathic,azisantablet40-mg,Tablet,Azilsartan Medoxomil,40 mg,Renata Limited,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",(30's pack: ৳ 360.00)
16323,Azisan,allopathic,azisantablet80-mg,Tablet,Azilsartan Medoxomil,80 mg,Renata Limited,"Unit Price: ৳ 22.00,(30's pack: ৳ 660.00),",(30's pack: ৳ 660.00)
8597,Azirox,allopathic,aziroxpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Navana Pharmaceuticals Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 135.00,50 ml bottle: ৳ 190.00",
8596,Azirox,allopathic,aziroxtablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Navana Pharmaceuticals Ltd.,"Unit Price: ৳ 35.11,(18's pack: ৳ 632.00),",(18's pack: ৳ 632.00)
25593,Azirex,allopathic,azirextablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Belsen Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(6's pack: ৳ 180.00),",(6's pack: ৳ 180.00)
30628,Azinil,allopathic,azinilophthalmic-solution1,Ophthalmic Solution,Azithromycin Dihydrate (Ophthalmic),1%,Apex Pharmaceuticals Ltd.,2.5 ml drop: ৳ 110.00,
8595,Azinil,allopathic,azinilpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Apex Pharmaceuticals Ltd.,"20 ml bottle: ৳ 85.00,35 ml bottle: ৳ 130.00,50 ml bottle: ৳ 185.00",
8594,Azinil,allopathic,aziniltablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Apex Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
8593,Azinil,allopathic,aziniltablet250-mg,Tablet,Azithromycin Dihydrate,250 mg,Apex Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(12's pack: ৳ 300.00),",(12's pack: ৳ 300.00)
25639,Azinaaf,allopathic,azinaafpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Naafco Pharma Ltd.,"20 ml bottle: ৳ 85.00,35 ml bottle: ৳ 130.00,50 ml bottle: ৳ 185.00",
25638,Azinaaf,allopathic,azinaaftablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Naafco Pharma Ltd.,"Unit Price: ৳ 33.00,(6's pack: ৳ 198.00),",(6's pack: ৳ 198.00)
5567,Actose,allopathic,actosetablet30-mg,Tablet,Pioglitazone,30 mg,UniMed UniHealth,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",(20's pack: ৳ 300.00)
26588,Azopres,allopathic,azopresophthalmic-suspension1,Ophthalmic Suspension,Brinzolamide,1%,Ibn Sina Pharmaceuticals Ltd.,5 ml drop: ৳ 500.00,
32670,Azonox,allopathic,azonoxcapsule100-mg,Capsule,Itraconazole,100 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 15.00,(24's pack: ৳ 360.00),",(24's pack: ৳ 360.00)
8274,Azonam,allopathic,azonamimiv-injection1-gm5-ml,IM/IV Injection,Aztreonam,1 gm/5 ml,Incepta Pharmaceuticals Ltd.,1 gm vial: ৳ 400.00,
30673,Azomid,allopathic,azomidophthalmic-suspension1,Ophthalmic Suspension,Brinzolamide,1%,Beximco Pharmaceuticals Ltd.,5 ml drop: ৳ 500.00,
8621,Azomac,allopathic,azomactablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 35.00,(12's pack: ৳ 420.00),",(12's pack: ৳ 420.00)
8622,Azomac,allopathic,azomacpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,General Pharmaceuticals Ltd.,"20 ml bottle: ৳ 100.00,35 ml bottle: ৳ 140.00,50 ml bottle: ৳ 185.00",
16268,Azolin,allopathic,azolinnasal-drop005,Nasal Drop,Oxymetazoline Hydrochloride (Nasal Preparation),0.05%,ACME Laboratories Ltd.,10 ml drop: ৳ 45.13,
16269,Azolin,allopathic,azolinnasal-drop0025,Nasal Drop,Oxymetazoline Hydrochloride (Nasal Preparation),0.03%,ACME Laboratories Ltd.,10 ml drop: ৳ 40.12,
295,Azole,allopathic,azoleoral-suspension200-mg5-ml,Oral Suspension,Albendazole,200 mg/5 ml,Biopharma Laboratories Ltd.,10 ml bottle: ৳ 18.00,
296,Azole,allopathic,azolechewable-tablet400-mg,Chewable Tablet,Albendazole,400 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
32648,Azobrin Plus,allopathic,azobrin-plusophthalmic-suspension102,Ophthalmic Suspension,Brinzolamide + Brimonidine Tartrate,1%+0.2%,Healthcare Pharmaceuticals Ltd.,5 ml drop: ৳ 550.00,
32647,Azobrin,allopathic,azobrinophthalmic-suspension1,Ophthalmic Suspension,Brinzolamide,1%,Healthcare Pharmaceuticals Ltd.,5 ml drop: ৳ 500.00,
8619,Azo,allopathic,azotablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Delta Pharma Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
8620,Azo,allopathic,azopowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Delta Pharma Ltd.,"15 ml bottle: ৳ 90.00,30 ml bottle: ৳ 140.00",
8618,Azmin,allopathic,azminpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Modern Pharmaceuticals Ltd.,"15 ml bottle: ৳ 85.00,35 ml bottle: ৳ 130.00",
8617,Azmin,allopathic,azmintablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Modern Pharmaceuticals Ltd.,"Unit Price: ৳ 30.00,(8's pack: ৳ 240.00),",(8's pack: ৳ 240.00)
3449,Azmet,allopathic,azmetsyrup2-mg5-ml,Syrup,Salbutamol,2 mg/5 ml,Medicon Pharmaceuticals Ltd.,"60 ml bottle: ৳ 14.77,100 ml bottle: ৳ 20.45",
3448,Azmasol,allopathic,azmasolrespirator-solution5-mgml,Respirator Solution,Salbutamol,5 mg/ml,Beximco Pharmaceuticals Ltd.,20 ml pack: ৳ 120.00,
3447,Azmasol,allopathic,azmasolrespirator-solution25-mg3-ml,Respirator Solution,Salbutamol,2.5 mg/3 ml,Beximco Pharmaceuticals Ltd.,"3 ml ampoule: ৳ 16.00,(5's pack: ৳ 80.00),",(5's pack: ৳ 80.00)
3446,Azmasol,allopathic,azmasolinhaler100-mcgpuff,Inhaler,Salbutamol (Inhaler),100 mcg/puff,Beximco Pharmaceuticals Ltd.,200 metered doses: ৳ 250.00,
3443,Azmasol,allopathic,azmasolinhaler100-mcgpuff,Inhaler,Salbutamol (Inhaler),100 mcg/puff,Beximco Pharmaceuticals Ltd.,200 metered doses (refill): ৳ 220.00,
8616,Azix,allopathic,azixpowder-for-suspension200-mg5-ml,Powder for Suspension,Azithromycin Dihydrate,200 mg/5 ml,Amico Laboratories Ltd.,15 ml bottle: ৳ 85.00,
8615,Azix,allopathic,azixtablet500-mg,Tablet,Azithromycin Dihydrate,500 mg,Amico Laboratories Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
